timestamp [s];actual_current [A];target_current [A];timestep [us];motor_torque [N.m];encoder_paddle_pos [deg];paddle_pos_filt [deg];paddle_speed_filt [deg/s];paddle_accel_filt [deg/s^2];hall_voltage [V];enable PID;Target_Angle [deg];Kp ;Ki ;Kd ;enable Encoder_Angle;rise_time [s];overshoot_angle [deg];led_0 [0.0-1.0];led_1 [0.0-1.0];led_2 [0.0-1.0];led_3 [0.0-1.0]
73.1332;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-34.46298599;30.89872169;-240.6659698;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.13425;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-34.43618393;27.7213726;265.729248;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1353;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-34.42208099;20.94215393;-417.1465454;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.136;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-34.39281464;28.23578835;-83.98461914;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.13705;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-34.36301041;28.72711945;254.6605225;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1381;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-34.32471466;32.02770233;123.2418518;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.13915;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-34.26805496;42.41320801;866.4301758;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1402;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-34.22820282;39.45468903;657.9996338;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.14125;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-34.19671631;33.66781235;-977.4226074;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1423;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-34.15447235;37.2793808;578.6739502;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.143;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-34.12153625;40.82388306;720.2912598;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.14405;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-34.09148788;36.01298523;1065.304321;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1451;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-34.04051208;42.40367889;246.0527344;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.14615;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-33.99845123;40.32808685;-71.03262329;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1472;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-33.97043228;33.79255676;394.7603149;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.14825;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-33.91236115;44.9395256;1082.078247;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.14895;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-33.88816833;41.98462296;856.7664185;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.15;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-33.85544968;35.20134354;36.15246582;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.15105;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-33.80005264;44.32372665;878.0841675;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1521;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-33.7496109;45.26428986;107.0852051;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.15315;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-33.70642853;42.22472;-257.0774536;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1542;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-33.65234756;47.02558136;668.5161133;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.15525;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-33.61862183;40.72300339;836.0078125;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.15595;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-33.59469986;37.95516205;-396.1521606;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.157;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-33.53353119;49.59571457;2032.122681;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.15805;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-33.48212051;48.05033112;-673.7578125;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1591;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-33.43041992;48.6478653;395.534729;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.16015;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-33.37545013;49.30899811;-607.7984619;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1612;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-33.31538391;53.62779999;1898.334717;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.16225;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-33.26939774;47.54117966;-492.0895691;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.16295;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-33.22268295;55.90677643;2704.395996;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.164;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-33.17257309;51.61382294;88.79919434;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.16505;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-33.10224533;60.47829056;2034.603027;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1661;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-33.04471588;57.52962112;909.5255127;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.16715;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-32.99993515;48.63245773;-1397.537476;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1682;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-32.93037033;58.87946701;2494.633057;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.16925;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-32.87849426;54.7017746;-204.3015137;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.16995;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-32.85123444;47.67455673;-1594.001709;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.171;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-32.79264069;50.58712769;-874.661377;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.17205;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-32.73262787;52.83389282;-231.93573;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1731;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-32.6576004;62.30345154;1471.893799;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.17415;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-32.58978653;63.5174408;1688.919189;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1752;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-32.52578354;61.8984375;226.5719604;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1759;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-32.49948883;52.14810562;-1097.429688;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.17695;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-32.41714096;66.5039978;2104.756348;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.178;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-32.33466339;72.37101746;1517.570313;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.17905;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-32.25880051;70.60379028;-589.3442383;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1801;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-32.18881607;68.50018311;1427.059814;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.18115;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-32.12378311;64.75895691;-69.10528564;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1822;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-32.05581284;63.56491089;168.3885498;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1829;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-31.99840546;70.29574585;918.0185547;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.18395;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-31.9197197;70.79190826;-1329.239746;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.185;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-31.84977722;67.5587616;706.5050049;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.18605;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-31.75746918;77.59178162;1497.142212;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1871;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-31.6881218;71.14645386;-215.8024292;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.18815;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-31.61494827;71.29941559;1648.712524;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1892;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-31.52248955;80.633461;2442.175537;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1899;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-31.47310638;76.26360321;-132.40802;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.19095;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-31.37995911;81.94515228;631.7872314;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.192;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-31.27801895;88.86464691;912.5056152;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.19305;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-31.20722961;79.39379883;1039.717529;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1941;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-31.12533951;78.20780182;550.3041992;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.19515;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-31.03679848;79.64544678;-306.5261841;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1962;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-30.94822693;81.53562164;734.7023926;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.1969;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-30.8861618;84.42170715;1262.081055;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.19795;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-30.79660034;86.48162842;2253.376221;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.199;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-30.69951439;88.86953735;936.1091309;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.20005;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-30.61179161;87.71034241;2039.221436;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2011;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-30.50752068;94.09616089;2224.806641;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.20215;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-30.4132576;92.13890839;1078.268066;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.20285;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-30.34552574;93.99512482;1308.331909;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2039;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-30.25271416;91.7591629;2146.277832;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.20495;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-30.14464951;97.84021759;2137.422607;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.206;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-30.04858208;94.78302002;908.1011963;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.20705;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-29.95821381;90.4127121;-0.7698974609;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2081;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-29.84953499;98.32389832;1862.56958;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.20915;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-29.75317574;95.98123169;627.5128174;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.20985;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-29.67316437;101.844986;191.2609863;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2109;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-29.5683403;100.7071228;388.9923096;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.21195;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-29.45908546;103.6699677;2238.36084;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.213;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-29.34949875;105.2359924;2179.222412;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.21405;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-29.24957657;98.76997375;-1125.981445;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2151;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-29.13774681;101.7834625;593.6633911;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.21615;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-29.02693176;102.7266541;479.5560608;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.21685;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-28.95071411;104.4859543;275.1872559;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2179;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-28.86431313;94.67102051;1525.563599;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.21895;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-28.76244545;95.05362701;19.33876038;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.22;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-28.62278366;114.39505;2095.726074;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.22105;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-28.5036602;114.7247314;1536.046631;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2221;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-28.3988266;105.9974518;-117.6812744;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.22315;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-28.29133415;103.1314087;-22.03410339;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.22385;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-28.2082386;109.1452179;1300.246094;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2249;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-28.10149956;106.4674911;1442.126099;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.22595;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-27.98997498;105.1085281;-574.7941895;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.227;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-27.86635208;110.4558258;527.6159668;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.22805;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-27.75484467;108.1863251;413.4662476;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2291;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-27.64418602;106.7014084;349.063446;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2298;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-27.57065392;106.0509644;320.3487854;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.23085;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-27.44620323;113.3218307;1385.090454;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2319;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-27.33430481;111.7558441;1257.072266;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.23295;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-27.21365738;113.1922989;644.9863892;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.234;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-27.09865952;111.1617889;352.0681152;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.23505;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-26.98811722;106.6831665;-1585.987915;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2361;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-26.87614441;106.6193542;186.7324829;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2368;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-26.80843163;103.4217606;491.6486816;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.23785;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-26.69325638;107.437027;189.8270264;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2389;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-26.58224106;106.5171356;121.8516083;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.23995;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-26.46691132;107.1418304;-184.3958893;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.241;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-26.36739922;99.65995026;-1504.348877;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.24205;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-26.25438118;103.7872543;211.7173767;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2431;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-26.14928818;102.1230011;474.5321045;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2438;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-26.05870438;112.6549377;1400.494751;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.24485;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-25.95075417;109.7256699;1506.904297;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2459;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-25.82569885;114.3459396;661.4736328;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.24695;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-25.71038055;110.4878693;-1532.169678;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.248;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-25.59614182;109.5133209;125.27005;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.24905;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-25.47613144;113.015213;1461.371094;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2501;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-25.34534836;117.647522;306.4802856;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2508;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-25.25401115;122.5173187;1202.5625;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.25185;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-25.12307739;123.059082;47.24963379;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2529;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-24.9902401;124.4122467;685.0593262;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.25395;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-24.84216309;133.5660248;2373.624268;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.255;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-24.73515511;116.8142395;-1222.907593;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.25605;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-24.58815002;128.0692749;531.6953125;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.25675;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-24.49210358;131.452713;1182.610718;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2578;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-24.3524189;130.4923096;-433.3282471;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.25885;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-24.21717834;131.299118;1991.226563;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2599;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-24.07110977;135.8711395;1921.467041;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.26095;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-23.93776131;131.7506409;670.8892822;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.262;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-23.78453445;139.5231018;2107.094238;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.26305;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-23.63483047;141.5210571;1850.6604;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.26375;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-23.53737831;141.6632996;2445.321777;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2648;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-23.38458443;142.6452332;131.567627;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.26585;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-23.22388077;150.3065643;3067.130127;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2669;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-23.05592155;154.3959045;1817.97876;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.26795;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-22.90099525;148.7032318;-590.8095703;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.269;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-22.73927689;152.6588593;2310.901367;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.27005;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-22.58869362;146.9858551;154.8234863;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.27075;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-22.4723587;154.1371155;1621.307495;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2718;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-22.29509735;160.6812286;1779.418823;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.27285;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-22.1165123;163.0485382;-20.39331055;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2739;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-21.9404068;168.5815735;4009.217773;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.27495;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-21.76375198;169.2682495;2331.264404;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.276;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-21.58997345;168.3953857;2716.124023;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.27705;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-21.40498924;173.1797028;2483.628906;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.27775;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-21.27706146;177.7115936;3340.965332;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2788;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-21.11685371;164.6936951;713.8326416;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.27985;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-20.91729736;178.6027832;3478.255371;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2809;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-20.71379089;186.7381897;2243.679443;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.28195;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-20.5366993;176.0762177;597.1625366;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.283;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-20.35013962;175.3792725;323.6469116;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2837;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-20.21930695;180.649704;2941.870605;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.28475;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-20.01686287;187.1994476;1794.300659;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2858;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-19.82770538;181.7245026;-497.9897461;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.28685;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-19.62874985;184.0131073;460.2871094;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.2879;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-19.43494034;184.8318024;1711.689575;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.28895;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-19.25616837;175.978302;17.08013916;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
73.29;0.01804474741;0.01771797054;350;-0.0009532268159;-0.04800000042;-19.04151535;190.016861;2011.69043;2.493895054;0;0;0;0;0;0;0;0;0;0;0;0
